,total_reads,counts,deltatime,density
300509,825656.0,400,7196160.0,5.55852009960868e-05
300510,310248.0,397,230580.0,0.0017217451643681153
300511,606304.0,400,5623740.0,7.112704356887054e-05
300512,766536.0,400,6217380.0,6.433578130981218e-05
300513,505392.0,400,2923020.0,0.00013684477013499737
300514,754906.0,397,6679200.0,5.943825607857228e-05
300515,838227.0,400,7177020.0,5.573343811219698e-05
300516,377595.0,400,2352300.0,0.00017004633762700335
300517,732435.0,399,7364820.0,5.4176476818170706e-05
300518,745057.0,400,6076440.0,6.582801772090238e-05
300519,1263336.0,400,13941540.0,2.869123497117248e-05
300520,584230.0,400,3215760.0,0.00012438739209393737
300521,512955.0,400,3979260.0,0.00010052120243462352
300522,638860.0,400,6746280.0,5.929193570382492e-05
300523,530435.0,399,1068720.0,0.00037334381315966763
300525,433923.0,400,1073400.0,0.0003726476616359232
300526,543781.0,399,3765720.0,0.0001059558331474459
300527,304764.0,400,809460.0,0.0004941565982259778
300528,532833.0,400,4104240.0,9.746018751340078e-05
300529,484822.0,400,1817100.0,0.00022013097793186946
300530,420327.0,400,2247660.0,0.00017796285915129513
300531,542217.0,397,3226560.0,0.00012304125756223345
300532,324381.0,400,1736100.0,0.00023040147456943725
300533,505378.0,400,3743580.0,0.00010684959317017401
300534,432063.0,400,2523900.0,0.00015848488450414042
300535,534133.0,397,4094520.0,9.695886208884069e-05
300536,412084.0,400,3240420.0,0.0001234407885397572
300537,498410.0,400,2285520.0,0.00017501487626448247
300538,579678.0,400,4097760.0,9.761430635273905e-05
300539,591957.0,400,4420320.0,9.049118615846817e-05
300540,814163.0,400,6573720.0,6.084834766311921e-05
300541,419244.0,400,719700.0,0.0005557871335278589
300542,387902.0,400,1342440.0,0.00029796489973481124
300543,463371.0,399,3532680.0,0.00011294541254798057
300545,734459.0,400,4156440.0,9.623620213451897e-05
300546,483517.0,400,2275140.0,0.00017581335654069639
300547,957367.0,400,7702380.0,5.19320002388872e-05
300548,693975.0,400,3966360.0,0.00010084813279682126
300549,1016429.0,400,9096780.0,4.397160313869303e-05
300550,539210.0,400,3130980.0,0.00012775552702348785
300551,366536.0,400,1422960.0,0.0002811041772080733
300552,362465.0,399,1062720.0,0.0003754516711833785
300553,1007124.0,400,10187520.0,3.926372659881895e-05
300554,403156.0,400,3269580.0,0.0001223398723995131
300555,653539.0,400,4762500.0,8.398950131233596e-05
300556,540491.0,400,3828720.0,0.00010447355774253536
300557,468237.0,400,3497580.0,0.00011436478936864919
300558,745316.0,397,461340.0,0.0008605366974465687
300559,640424.0,400,3881280.0,0.00010305878473081046
300560,759740.0,400,6058860.0,6.601902007968495e-05
300561,378506.0,400,2447340.0,0.0001634427582599884
300562,395741.0,400,1767780.0,0.00022627249997171593
300563,665684.0,400,4844700.0,8.256445187524511e-05
300564,206116.0,400,134820.0,0.002966918854769322
300565,615701.0,400,4360740.0,9.172755082852911e-05
300566,529734.0,400,2446560.0,0.0001634948662611994
300567,474310.0,396,1234920.0,0.00032066854533087163
300568,552285.0,400,3122400.0,0.00012810658467845247
300569,544096.0,400,3185580.0,0.00012556583102606118
300570,355335.0,400,1762500.0,0.00022695035460992908
300571,706437.0,398,4085880.0,9.740863657278236e-05
300572,1225004.0,400,10780860.0,3.710279142851312e-05
300573,1036799.0,398,2359080.0,0.00016870983603777743
300575,574557.0,400,4044540.0,9.889876228199004e-05
300576,608164.0,400,4399920.0,9.091074383170604e-05
300577,1323050.0,400,12835080.0,3.1164589546773374e-05
300578,510615.0,397,3652680.0,0.00010868731999518162
300579,408520.0,400,548640.0,0.0007290755322251386
300580,780148.0,400,6007320.0,6.658543243909098e-05
300581,325193.0,400,1502760.0,0.0002661769011685166
300582,978766.0,400,8459580.0,4.72836712933739e-05
300583,923280.0,400,7197060.0,5.557825000764201e-05
300584,524891.0,400,3722760.0,0.00010744716285766475
300585,293160.0,400,1071420.0,0.0003733363200238935
300586,653774.0,400,4865880.0,8.220506876454002e-05
300587,690335.0,400,4842420.0,8.260332643595557e-05
300588,529998.0,400,3740940.0,0.00010692499746053131
300589,447661.0,400,1671720.0,0.0002392745196564018
300590,1012712.0,400,4096860.0,9.763575030633217e-05
300591,213089.0,398,649020.0,0.0006132322578657053
300592,526979.0,400,1667280.0,0.00023991171248980374
300593,659758.0,400,3632340.0,0.00011012184982683339
300594,237950.0,400,1322760.0,0.00030239801626901326
300595,697491.0,400,3008100.0,0.00013297430271600014
300596,1412119.0,400,13090500.0,3.0556510446507006e-05
300597,576233.0,400,3851160.0,0.00010386480956387166
300598,308023.0,401,33900.0,0.011828908554572271
300599,853098.0,400,6584520.0,6.07485435536683e-05
300600,652626.0,400,4948800.0,8.082767539605561e-05
300601,671801.0,397,1894020.0,0.00020960707912271253
300602,670520.0,400,1825680.0,0.00021909644625564174
300603,402774.0,400,2430960.0,0.00016454404844176785
300604,694089.0,400,4063260.0,9.84431220251719e-05
300605,365438.0,400,2248740.0,0.00017787738911568255
300606,293033.0,400,2253000.0,0.0001775410563692854
300607,401554.0,400,1330440.0,0.00030065241574216047
300608,501224.0,400,3125760.0,0.00012796887796887797
300609,951350.0,400,8405460.0,4.758811534407397e-05
300610,336232.0,399,2880360.0,0.0001385243511227763
300611,700553.0,400,5621040.0,7.11612086019669e-05
300612,481977.0,400,2002680.0,0.00019973235863942316
300613,785079.0,400,1843500.0,0.0002169785733658801
300615,349770.0,400,1809240.0,0.00022108730737768344
300616,1071756.0,400,8936580.0,4.475985220296803e-05
300617,892243.0,400,10898340.0,3.670283731283847e-05
300618,432997.0,400,1174920.0,0.00034044871140162736
300619,864062.0,400,8076180.0,4.952836613349381e-05
300620,707066.0,400,4439220.0,9.01059195083821e-05
300621,732445.0,400,6498300.0,6.155456042349537e-05
300622,783663.0,400,6580560.0,6.078510035620069e-05
300623,517245.0,400,477840.0,0.0008371002846140967
300624,386427.0,400,1033920.0,0.00038687712782420303
300625,571743.0,400,4345440.0,9.205051732390736e-05
300626,467697.0,400,3744120.0,0.00010683418266508552
300627,659670.0,400,5889420.0,6.791840283083903e-05
300628,446068.0,400,1241100.0,0.00032229473853839335
300629,772233.0,399,5987160.0,6.664261519652056e-05
300630,590575.0,400,3507300.0,0.00011404784307016793
300631,628072.0,400,5742000.0,6.966213862765588e-05
300632,423540.0,400,908820.0,0.00044013115908540746
300633,1058998.0,400,8571240.0,4.6667693355920495e-05
300634,364253.0,400,2251920.0,0.00017762620341752817
300635,584402.0,400,4762380.0,8.399161763655987e-05
300636,699089.0,399,7354920.0,5.424940040136398e-05
300637,556110.0,400,4153380.0,9.630710409353346e-05
300638,843679.0,397,3050940.0,0.0001301238306882469
300639,430127.0,400,2351160.0,0.00017012878749213153
300640,986750.0,400,10398660.0,3.846649472143526e-05
300641,770723.0,398,7800900.0,5.101975413093361e-05
300642,551846.0,400,2938620.0,0.0001361183140385623
300643,592412.0,394,97500.0,0.004041025641025641
300644,439947.0,400,3123780.0,0.00012804999071637567
300645,617753.0,400,4408740.0,9.072887038019933e-05
300647,415605.0,400,2949000.0,0.0001356391997287216
300648,458696.0,400,3592800.0,0.00011133377866844801
300649,907640.0,400,7362660.0,5.432819117003909e-05
300650,861461.0,400,6749580.0,5.926294673150033e-05
300651,750579.0,400,6661860.0,6.0043291212964544e-05
300652,967515.0,400,11684580.0,3.423315172646343e-05
300653,530363.0,400,2515260.0,0.00015902928524287748
300654,560823.0,400,4695900.0,8.51806895376818e-05
300655,426934.0,400,1077600.0,0.0003711952487008166
300656,564277.0,400,4278480.0,9.349114638843702e-05
300657,671323.0,400,4251900.0,9.407558973635316e-05
300658,767199.0,400,8300160.0,4.8191842084971855e-05
300659,1069304.0,400,6071160.0,6.588526739535772e-05
300660,826891.0,399,7711140.0,5.174332199908185e-05
300661,503388.0,398,811140.0,0.0004906674556796607
300662,989500.0,400,7784760.0,5.13824446739527e-05
300663,338963.0,400,1226760.0,0.0003260621474453031
300664,644490.0,400,5631480.0,7.102928537435984e-05
300665,692957.0,400,3888120.0,0.00010287748320525086
300666,465986.0,398,1937580.0,0.0002054108733574872
300667,404580.0,400,2495880.0,0.0001602641152619517
300668,433120.0,400,4169160.0,9.594258795536751e-05
300669,1303240.0,400,14538420.0,2.751330612267358e-05
300670,510197.0,400,3500280.0,0.00011427657215994148
300671,702558.0,400,5966280.0,6.704345086050269e-05
300672,427805.0,400,1414800.0,0.0002827254735651682
300673,815922.0,400,5892060.0,6.788797126981056e-05
300674,397357.0,399,1744860.0,0.00022867164127781027
300675,324853.0,400,1344540.0,0.0002974995165632856
300676,478097.0,400,624060.0,0.0006409640098708457
300677,740326.0,399,6066420.0,6.577190501152245e-05
300678,714126.0,400,2535780.0,0.0001577423909014189
300679,556471.0,399,2287320.0,0.0001744399559309585
300680,613682.0,400,4267320.0,9.37356467290946e-05
300681,815974.0,400,7479180.0,5.348179880682107e-05
300682,612885.0,400,3046740.0,0.00013128786834452563
300683,456121.0,400,2205960.0,0.00018132695062467134
300684,577637.0,399,2508660.0,0.00015904905407667839
300685,701845.0,400,3734520.0,0.00010710881184195024
300686,396481.0,400,2383020.0,0.00016785423538199427
300687,663137.0,400,4696800.0,8.516436722875149e-05
300688,443714.0,400,2547300.0,0.00015702901110980255
300689,517076.0,400,2705100.0,0.00014786884033861965
300690,1013727.0,400,8923860.0,4.482365254497493e-05
300691,342664.0,400,2261580.0,0.0001768674997125903
300692,877485.0,400,7372260.0,5.425744615626687e-05
300693,381947.0,400,2592060.0,0.00015431741549192535
300694,257772.0,398,460800.0,0.0008637152777777778
300695,547949.0,400,4744080.0,8.431561019207097e-05
300696,795026.0,400,6849360.0,5.839961689851314e-05
300697,400971.0,400,2354640.0,0.00016987734855434375
300698,465853.0,400,3484920.0,0.00011478025320523856
300699,599055.0,400,2268840.0,0.00017630154616455986
300700,545893.0,400,4431900.0,9.02547440149823e-05
300701,471117.0,400,3013020.0,0.0001327571672275657
300702,454409.0,400,647640.0,0.0006176270767710456
300703,427213.0,400,2347500.0,0.0001703940362087327
300705,524582.0,400,3825360.0,0.0001045653219566263
300706,408817.0,400,3241800.0,0.0001233882411006231
300707,418471.0,400,2444940.0,0.0001636031968064656
300708,548965.0,400,4357260.0,9.18008106011576e-05
300709,545136.0,399,2263980.0,0.0001762383059921024
300710,661701.0,400,5874120.0,6.809530619054429e-05
300711,340501.0,400,3969660.0,0.00010076429719421814
300712,718932.0,399,5659080.0,7.050616001187473e-05
300713,436977.0,398,3577080.0,0.00011126393594775628
300715,934621.0,400,9701760.0,4.122963256151461e-05
300716,510963.0,400,4110900.0,9.730229390157873e-05
300717,530407.0,400,3979440.0,0.00010051665560983455
300718,731896.0,400,6175620.0,6.477082462975377e-05
300719,577487.0,400,4282800.0,9.33968431867003e-05
300720,912212.0,399,8051880.0,4.955364461467384e-05
300721,446766.0,400,2446620.0,0.00016349085677383492
300722,492543.0,400,3371280.0,0.00011864929640967229
300723,659963.0,400,6003660.0,6.662602479154383e-05
300724,837587.0,397,6207360.0,6.395633570471183e-05
300725,702254.0,400,3468360.0,0.00011532828195458372
300726,367578.0,400,2359980.0,0.00016949296180476106
300727,375420.0,399,2384100.0,0.00016735875173021266
300729,325201.0,400,1996200.0,0.00020038072337441137
300730,255873.0,400,893100.0,0.00044787817713581906
300731,478519.0,400,1671600.0,0.00023929169657812874
300732,789617.0,397,6576660.0,6.0364987698923165e-05
300733,596535.0,400,4689060.0,8.530494384802072e-05
300735,548587.0,400,720540.0,0.0005551392011546895
300736,271771.0,399,1222080.0,0.00032649253731343285
300737,660214.0,400,4777620.0,8.372369506155784e-05
300738,554175.0,400,3050640.0,0.00013112002727296568
300739,471315.0,400,3736800.0,0.00010704345964461572
300740,444935.0,400,2970900.0,0.00013463933488168568
300741,744244.0,400,3655680.0,0.0001094187675070028
300742,282043.0,399,738660.0,0.0005401673300300544
300743,1034645.0,400,6211560.0,6.439606153687641e-05
300745,348097.0,400,1833900.0,0.00021811440100332624
300746,373319.0,400,2598600.0,0.00015392903871315323
300747,615240.0,400,3123420.0,0.0001280647495373661
300748,289739.0,399,112920.0,0.0035334750265674816
300749,352706.0,399,1687200.0,0.00023648648648648648
300750,1622791.0,400,638220.0,0.0006267431293284448
300751,871717.0,400,3654540.0,0.0001094528996809448
300752,308736.0,400,1925820.0,0.00020770373139753455
300753,398798.0,400,1143900.0,0.00034968091616400035
300755,742752.0,399,1834980.0,0.00021744106202792402
300756,584844.0,400,4945140.0,8.088749762392976e-05
300757,463002.0,400,3869460.0,0.00010337359734950096
300758,680740.0,399,5649660.0,7.06237189494589e-05
300759,562052.0,400,1777980.0,0.00022497440916095795
300760,724517.0,400,1080180.0,0.00037030865226166007
300761,467097.0,400,1676040.0,0.00023865778859693087
300762,423637.0,400,1866600.0,0.00021429336762027214
300763,775889.0,400,6465840.0,6.18635784368311e-05
300765,545929.0,397,3039540.0,0.00013061186890121532
300766,474950.0,400,2279160.0,0.0001755032555853911
300767,386467.0,400,1419180.0,0.00028185290097098323
300768,530152.0,400,2521980.0,0.0001586055400915154
300769,391026.0,400,1919520.0,0.00020838542969075602
300770,420599.0,400,1424400.0,0.0002808199943836001
300771,426497.0,400,2422500.0,0.0001651186790505676
300772,390261.0,399,2287140.0,0.0001744536845142842
300773,456439.0,400,967560.0,0.0004134110546116003
300775,234393.0,400,860340.0,0.0004649324685589418
300776,437474.0,399,1676160.0,0.00023804410080183276
300777,363947.0,399,1145040.0,0.00034845944246489206
300778,347036.0,399,2396460.0,0.00016649558098194838
300779,369571.0,400,2957640.0,0.0001352429639847987
300780,337575.0,400,2375820.0,0.00016836292311707117
300781,301906.0,400,1257780.0,0.0003180206395395061
300782,315098.0,397,609420.0,0.0006514390732171573
300783,526369.0,397,827220.0,0.00047992069824230555
300785,306503.0,400,808260.0,0.0004948902580852696
300786,298852.0,400,1298580.0,0.0003080287698871075
300787,299091.0,400,1316700.0,0.000303789777473988
300788,393906.0,400,2279220.0,0.000175498635498109
300789,396403.0,400,825000.0,0.00048484848484848484
300790,289171.0,400,478980.0,0.0008351079377009479
300791,253075.0,400,721560.0,0.0005543544542380398
300792,293961.0,400,648720.0,0.0006165988407941793
300793,267408.0,400,9600.0,0.041666666666666664
300795,318168.0,400,336960.0,0.0011870845204178537
300796,162684.0,400,200280.0,0.0019972039145196726
300797,291538.0,400,113820.0,0.003514320857494289
300798,367638.0,400,480000.0,0.0008333333333333334
300799,416568.0,402,78660.0,0.005110602593440122
300800,272404.0,398,477720.0,0.0008331240056937118
300801,208933.0,399,13560.0,0.029424778761061948
300802,202329.0,399,28800.0,0.013854166666666667
300803,358344.0,400,51300.0,0.007797270955165692
300805,189239.0,399,27420.0,0.014551422319474835
300806,430870.0,401,118860.0,0.0033737169779572604
300807,119850.0,396,9408780.0,4.208834726712709e-05
300808,477807.0,398,346800.0,0.0011476355247981545
300809,370855.0,399,185340.0,0.00215280025898349
300810,504788.0,397,478080.0,0.000830404953145917
600000,4973581.0,398,1166520.0,0.0003411857490655968
600004,370041.0,400,714540.0,0.0005598007109469029
600018,415107.0,400,1813620.0,0.0002205533684013189
600008,591277.0,399,2415240.0,0.0001652009738162667
600012,471763.0,400,5641020.0,7.090916181825272e-05
600016,918853.0,398,1336500.0,0.0002977927422371867
600006,441976.0,397,1929900.0,0.0002057101404217835
600009,353326.0,400,1147560.0,0.0003485656523406184
600011,849254.0,400,1752900.0,0.0002281932797079126
600017,564934.0,400,4245360.0,9.422051369024064e-05
600019,548232.0,399,565680.0,0.0007053457785320323
600015,811130.0,400,2878680.0,0.00013895257548598663
600010,330611.0,400,222180.0,0.0018003420649923484
600007,917284.0,400,7884540.0,5.073219236632701e-05
600029,368758.0,399,1344480.0,0.0002967690110674759
600020,576470.0,400,3492240.0,0.0001145396650860193
600025,416256.0,399,1674720.0,0.0002382487818859272
600035,541348.0,400,3734400.0,0.00010711225364181663
600037,421099.0,400,2362500.0,0.00016931216931216931
600033,758754.0,400,8303640.0,4.817164520619873e-05
600023,414208.0,400,1889100.0,0.00021174104070721507
600036,1104176.0,397,815040.0,0.0004870926580290538
600048,1005122.0,399,728340.0,0.0005478210725759947
600038,836203.0,400,3243000.0,0.00012334258402713538
600026,352986.0,400,1942140.0,0.00020595837581224835
600031,778556.0,400,712020.0,0.0005617819724165052
600027,507548.0,400,2437680.0,0.0001640904466541958
600021,528732.0,399,3118260.0,0.00012795597544784591
600028,611571.0,398,1222980.0,0.0003254345941879671
600022,367166.0,400,712140.0,0.0005616873086752604
600039,463982.0,400,2627700.0,0.00015222437873425428
600030,934788.0,398,210780.0,0.0018882246892494544
600050,455680.0,398,206160.0,0.0019305393868839736
600051,730903.0,400,5638680.0,7.093858846396674e-05
600052,438012.0,400,736800.0,0.0005428881650380022
600053,396172.0,400,2084400.0,0.00019190174630589137
600054,1048082.0,400,6065100.0,6.595109726138069e-05
600055,558493.0,400,2872140.0,0.0001392689771389974
600056,416873.0,400,1815180.0,0.00022036382066792273
600057,418921.0,400,2436660.0,0.0001641591358663088
600058,583803.0,400,5963820.0,6.707110543242418e-05
600059,688911.0,398,3835620.0,0.00010376418936182416
600060,359017.0,398,466140.0,0.0008538207405500494
600061,590771.0,400,4090380.0,9.779042533945502e-05
600062,518190.0,400,3016080.0,0.0001326224768573778
600138,446311.0,400,2268720.0,0.0001763108713283261
600090,538188.0,400,1775460.0,0.00022529372669618015
600420,598866.0,400,3376680.0,0.00011845955198597438
600132,541663.0,400,2815860.0,0.00014205251681546669
600388,624637.0,399,3838500.0,0.00010394685423993748
600435,579017.0,398,4928940.0,8.074758467337805e-05
600392,395777.0,400,1246440.0,0.00032091396296652866
600177,622267.0,400,1406820.0,0.00028432919634352656
600216,529383.0,400,1082280.0,0.00036959012455187195
600071,700544.0,400,2509560.0,0.00015939049076332107
600115,494330.0,399,1535460.0,0.0002598569809698722
600200,540074.0,400,2958420.0,0.00013520730660284883
600426,809210.0,400,4162740.0,9.609055573972912e-05
600403,504910.0,400,4341420.0,9.213575281820233e-05
600112,464598.0,400,1787040.0,0.00022383382576775002
600367,628983.0,400,4851240.0,8.245314599978562e-05
600418,482843.0,400,1077000.0,0.0003714020427112349
600258,643861.0,400,3135960.0,0.00012755264735519586
600331,471492.0,400,2267460.0,0.0001764088451394953
600350,848145.0,399,7294920.0,5.469559638762317e-05
600247,472684.0,400,2547780.0,0.00015699942695209163
600333,478672.0,400,3143880.0,0.0001272313192615494
600433,480135.0,400,3476040.0,0.00011507347441341296
600123,448731.0,400,2516820.0,0.00015893071415516407
600298,589765.0,400,3583560.0,0.00011162084630925672
600082,706969.0,400,2856060.0,0.0001400530801173645
600237,772009.0,400,6082920.0,6.575789259105824e-05
600405,823021.0,400,6823260.0,5.8623004253098956e-05
600117,764804.0,400,5980140.0,6.688806616567504e-05
600376,532260.0,400,2631540.0,0.00015200224963329457
600393,359184.0,400,825900.0,0.000484320135609638
600212,256666.0,400,210480.0,0.0019004180919802356
600281,584771.0,397,2459280.0,0.0001614293614391204
600300,472347.0,400,1235640.0,0.0003237188825224175
600211,658483.0,400,3649020.0,0.00010961847290505396
600363,358797.0,400,720840.0,0.0005549081626990733
600321,512113.0,400,2437680.0,0.0001640904466541958
600075,567737.0,400,3045420.0,0.00013134477346310198
600377,1032154.0,398,10482240.0,3.796898372866868e-05
600091,750439.0,400,6515760.0,6.138961533267032e-05
600260,509673.0,400,481020.0,0.0008315662550413705
600249,477615.0,400,1243500.0,0.0003216726980297547
600330,399124.0,400,1261320.0,0.00031712808803475724
600268,309730.0,400,1046400.0,0.00038226299694189603
600222,728795.0,400,4845660.0,8.254809458360677e-05
600191,548033.0,400,4778880.0,8.370162046337217e-05
600139,326499.0,400,1862400.0,0.0002147766323024055
600373,438140.0,400,2551140.0,0.0001567926495605886
600327,494175.0,400,1824120.0,0.00021928381904699252
600105,276878.0,399,218460.0,0.0018264213128261467
600346,431463.0,399,2278860.0,0.00017508754377188593
600176,557394.0,400,1539120.0,0.00025988876760746403
600421,1079057.0,400,7436040.0,5.37920721244103e-05
600282,424569.0,398,1166880.0,0.0003410804881393117
600251,378093.0,400,2961480.0,0.0001350676013344679
600099,1434446.0,400,13783320.0,2.9020584300444305e-05
600199,333768.0,396,640680.0,0.0006180932758943623
600084,468505.0,400,1555140.0,0.0002572115693763906
600149,687770.0,400,4334700.0,9.227858906037326e-05
600130,422108.0,400,1782780.0,0.00022436868261928
600209,592233.0,398,477420.0,0.0008336475220979431
600226,495473.0,400,548940.0,0.0007286770867490071
600395,543688.0,400,4073640.0,9.819228012293674e-05
600110,329146.0,399,630120.0,0.0006332127213864026
600419,467907.0,400,3053160.0,0.00013101180416355513
600078,326015.0,400,725040.0,0.0005516936996579499
600428,606598.0,400,4410780.0,9.068690798452881e-05
600206,358495.0,400,563100.0,0.0007103534008169064
600372,560783.0,397,2887020.0,0.00013751203663292944
600305,321830.0,400,1081800.0,0.00036975411351451286
600252,632474.0,400,1948320.0,0.00020530508335386385
600275,363501.0,400,1254300.0,0.0003189029737702304
600109,560416.0,400,3122640.0,0.0001280967386570338
600126,561740.0,399,4256880.0,9.373061960872752e-05
600150,340662.0,396,466560.0,0.0008487654320987654
600325,837439.0,400,1851660.0,0.00021602237991855957
600210,585126.0,400,3133920.0,0.000127635676724358
600280,524111.0,400,3581220.0,0.00011169378033184222
600120,403785.0,400,484380.0,0.0008257979272472026
600410,351493.0,400,516540.0,0.0007743833972199636
600257,409828.0,400,2287020.0,0.00017490008832454461
600168,976591.0,400,8137680.0,4.915405865062278e-05
600241,478755.0,400,3116340.0,0.0001283556993139388
600406,968558.0,399,3033180.0,0.00013154511107154866
600155,541875.0,398,741900.0,0.0005364604394123197
600243,336107.0,400,119760.0,0.0033400133600534404
600386,576414.0,400,4710720.0,8.491270973439304e-05
600101,457330.0,400,2448600.0,0.00016335865392469166
600185,696608.0,397,1911180.0,0.00020772507037537018
600329,759195.0,400,6151920.0,6.50203513699788e-05
600348,452791.0,400,2012700.0,0.00019873801361355392
600353,768700.0,400,4915020.0,8.138318867471546e-05
600290,432514.0,400,620940.0,0.0006441846233130415
600151,590192.0,400,3671580.0,0.00010894492289423082
600339,393036.0,400,1248300.0,0.0003204357926780421
600197,356280.0,400,1344360.0,0.0002975393495789818
600201,491195.0,400,1803900.0,0.00022174178169521593
600261,497572.0,400,2885820.0,0.0001386087836386192
600097,1253976.0,397,11421600.0,3.4758702808713314e-05
600223,278491.0,400,203820.0,0.001962515945442057
600077,555825.0,400,3825900.0,0.00010455056326615959
600352,407689.0,400,535440.0,0.0007470491558344539
600429,464915.0,400,2618340.0,0.00015276854801133543
600461,1066250.0,399,7722240.0,5.166894579811039e-05
600425,350411.0,400,824220.0,0.0004853073208609352
600234,940497.0,400,8490840.0,4.710959104164017e-05
600170,585286.0,400,3500160.0,0.00011428049003474127
600396,565629.0,400,4406460.0,9.077581550723257e-05
600188,315230.0,397,817860.0,0.0004854131513951043
600444,1052466.0,400,10377720.0,3.854411180875953e-05
600439,773790.0,400,4746960.0,8.426445556735258e-05
600064,553544.0,400,2503080.0,0.0001598031225530147
600098,1085509.0,400,9531420.0,4.196646459813963e-05
600233,914489.0,400,2363760.0,0.0001692219176227705
600175,398378.0,400,638640.0,0.0006263309532757109
600319,587874.0,400,2460240.0,0.000162585763990505
600094,286759.0,400,1156680.0,0.00034581733928139156
600283,695563.0,400,3840240.0,0.00010416015665687561
600271,520390.0,400,1394280.0,0.00028688642166566254
600380,443128.0,397,1337040.0,0.0002969245497516903
600179,399650.0,400,2268000.0,0.0001763668430335097
600114,348203.0,400,1081440.0,0.00036987720076934457
600127,344456.0,400,1685700.0,0.00023729014652666548
600297,491854.0,399,2256900.0,0.00017679117373388276
600354,606397.0,400,652800.0,0.0006127450980392157
600452,503924.0,400,3638340.0,0.00010994024747549707
600398,502722.0,400,2284740.0,0.00017507462555914458
600207,460031.0,400,2375820.0,0.00016836292311707117
600195,473151.0,399,1054740.0,0.00037829228056203423
600182,602054.0,400,2550120.0,0.00015685536366916066
600345,445531.0,400,2889180.0,0.000138447587204674
600358,381241.0,400,1163100.0,0.00034390852033359124
600343,515430.0,400,3544020.0,0.00011286618021342995
600415,544152.0,400,3905520.0,0.00010241914008889981
600103,554042.0,400,3672000.0,0.00010893246187363834
600196,953220.0,399,638220.0,0.0006251762715051236
600385,440421.0,400,4069320.0,9.829652128611168e-05
600240,458247.0,395,194520.0,0.0020306395229282336
600220,580788.0,400,5638740.0,7.09378336294988e-05
600289,808237.0,400,1686360.0,0.00023719727697526033
600157,461150.0,399,436440.0,0.0009142150123728348
600232,716016.0,400,4694160.0,8.521226374899875e-05
600063,484001.0,400,2938020.0,0.00013614611200740635
600265,1155031.0,400,8910120.0,4.489277361023196e-05
600173,696297.0,400,4851900.0,8.24419299655805e-05
600328,364991.0,400,1318260.0,0.0003034302793075721
600186,511263.0,400,532260.0,0.0007515124187427197
600400,540369.0,396,3646800.0,0.0001085883514313919
600089,480979.0,400,1465260.0,0.0002729890940856913
600136,448499.0,400,2556360.0,0.00015647248431363344
600269,583968.0,400,3810300.0,0.0001049786106080886
600387,457840.0,400,2000700.0,0.000199930024491428
600295,421375.0,399,2700240.0,0.00014776464314283176
600459,400671.0,400,1747920.0,0.00022884342532839032
600231,778266.0,400,8027220.0,4.983045188745294e-05
600100,774566.0,400,725460.0,0.0005513743004438563
600391,336596.0,400,1676940.0,0.00023852970291125502
600129,677598.0,400,4326540.0,9.245262958391694e-05
600266,419505.0,399,1173780.0,0.0003399274139958084
600455,249420.0,400,745800.0,0.0005363368195226602
600208,486614.0,402,102720.0,0.003913551401869159
600456,530022.0,400,2942040.0,0.0001359600821198896
600171,535659.0,400,1147800.0,0.0003484927687750479
600381,549475.0,400,1339320.0,0.0002986590209957292
600312,450166.0,400,1996800.0,0.00020032051282051281
600375,923814.0,400,3221280.0,0.0001241742412953857
600217,339295.0,400,2025600.0,0.00019747235387045813
600088,853673.0,400,2460300.0,0.00016258179896760558
600315,520295.0,400,2255100.0,0.00017737572613187884
600076,473911.0,399,1682340.0,0.00023716965654980562
600131,323390.0,400,829260.0,0.00048235776475411815
600096,367694.0,400,1676940.0,0.00023852970291125502
600317,685761.0,400,6630600.0,6.032636563810213e-05
600190,1500838.0,400,14100300.0,2.8368190747714587e-05
600288,575725.0,400,2535120.0,0.00015778345798226514
600272,1559614.0,400,15306060.0,2.6133439957768363e-05
600172,415091.0,400,2529060.0,0.00015816153037096788
600409,433249.0,400,2034960.0,0.00019656406022722805
600436,764735.0,400,1167060.0,0.0003427415899782359
600198,566917.0,398,238020.0,0.0016721283925720527
600255,349717.0,400,1257420.0,0.00031811168901401283
600093,916355.0,402,28800.0,0.013958333333333333
600122,443620.0,400,2459820.0,0.00016261352456683822
600382,511813.0,400,2989860.0,0.00013378552841939088
600073,367973.0,400,1431960.0,0.0002793374116595436
600389,494629.0,400,4773480.0,8.37963079346724e-05
600366,270960.0,400,648960.0,0.000616370808678501
600462,385698.0,400,362100.0,0.0011046672190002762
600189,1057542.0,400,8911620.0,4.488521727811554e-05
600228,815433.0,400,2899740.0,0.00013794340182223232
600111,372306.0,400,616380.0,0.0006489503228527857
600446,507711.0,400,824040.0,0.0004854133294500267
600332,549400.0,399,1049580.0,0.0003801520608243297
600371,254860.0,400,758580.0,0.0005273010097814337
600107,535079.0,400,4153140.0,9.631266945010281e-05
600320,594758.0,400,3770880.0,0.00010607603530210455
600145,1327842.0,400,8126820.0,4.921974400811141e-05
600460,436648.0,400,225480.0,0.0017739932588256165
600355,572057.0,400,3233460.0,0.00012370649397240108
600162,460373.0,400,2921220.0,0.0001369290912700858
600307,419645.0,400,2342220.0,0.0001707781506434067
600278,444161.0,400,1231320.0,0.0003248546275541695
600227,542291.0,400,1738800.0,0.00023004370830457787
